case_id,offender_race,victim_race,sentence
4294,white,white,jail
4295,black,black,jail
4296,white,white,jail
4297,black,black,jail
4298,white,white,jail
4299,white,white,jail
4300,black,black,jail
4301,black,white,jail
4302,white,white,jail
4303,black,black,jail
4304,white,white,jail
4305,white,white,jail
4306,white,white,jail
4307,black,black,jail
4308,white,white,death
4309,white,white,jail
4310,black,black,jail
4311,black,black,jail
4312,black,black,jail
4313,white,white,jail
4314,black,black,jail
4315,black,black,jail
4316,white,white,jail
4317,black,white,death
4318,white,white,jail
4319,white,white,jail
4320,black,black,jail
4321,white,white,jail
4322,black,black,jail
4323,black,black,jail
4324,white,white,jail
4325,black,black,jail
4326,white,white,jail
4327,white,white,jail
4328,black,black,jail
4329,black,black,jail
4330,black,black,jail
4331,white,white,jail
4332,black,black,jail
4333,black,black,jail
4334,white,white,jail
4335,black,white,jail
4336,white,white,jail
4337,white,white,jail
4338,black,black,jail
4339,black,black,jail
4340,black,black,jail
4341,white,white,jail
4342,black,black,jail
4343,white,white,jail
4344,white,white,jail
4345,white,black,jail
4346,white,white,jail
4347,white,white,jail
4348,white,white,jail
4349,black,black,jail
4350,white,white,jail
4351,white,white,jail
4352,white,white,jail
4353,black,black,jail
4354,white,black,jail
4355,black,black,jail
4356,black,black,jail
4357,black,black,jail
4358,white,white,jail
4359,black,black,jail
4360,white,white,death
4361,white,white,jail
4362,black,black,jail
4363,white,black,jail
4364,black,black,jail
4365,white,white,jail
4366,black,black,jail
4367,black,black,jail
4368,black,black,jail
4369,white,white,jail
4370,white,black,jail
4371,white,white,jail
4372,white,white,jail
4373,black,black,jail
4374,black,black,jail
4375,white,white,jail
4376,black,black,jail
4377,white,white,jail
4378,black,black,jail
4379,white,white,jail
4380,black,black,jail
4381,white,white,jail
4382,white,white,jail
4383,white,white,jail
4384,black,black,jail
4385,black,black,jail
4386,white,white,jail
4387,white,white,jail
4388,white,white,jail
4389,black,black,jail
4390,white,white,jail
4391,white,white,jail
4392,black,black,jail
4393,white,white,jail
4394,black,black,jail
4395,black,white,jail
4396,black,black,jail
4397,black,black,jail
4398,black,black,jail
4399,white,white,jail
4400,white,white,jail
4401,white,white,jail
4402,white,white,jail
4403,black,black,jail
4404,black,black,jail
4405,black,black,jail
4406,white,white,jail
4407,white,white,jail
4408,black,black,jail
4409,white,white,jail
4410,white,white,jail
4411,black,black,jail
4412,black,white,death
4413,white,white,jail
4414,black,black,jail
4415,black,black,jail
4416,black,black,jail
4417,white,white,jail
4418,black,black,jail
4419,black,black,jail
4420,white,white,jail
4421,black,black,jail
4422,white,white,jail
4423,white,white,jail
4424,white,white,jail
4425,white,white,jail
4426,white,white,jail
4427,white,white,jail
4428,white,white,jail
4429,white,white,jail
4430,white,white,jail
4431,white,white,jail
4432,black,black,jail
4433,black,white,jail
4434,white,white,jail
4435,black,black,jail
4436,white,white,jail
4437,white,white,jail
4438,black,white,jail
4439,black,black,jail
4440,white,white,jail
4441,black,white,jail
4442,black,black,jail
4443,white,white,jail
4444,black,black,jail
4445,black,white,jail
4446,black,black,jail
4447,black,black,jail
4448,white,white,jail
4449,black,white,jail
4450,black,black,jail
4451,black,black,jail
4452,white,white,death
4453,black,black,jail
4454,white,white,jail
4455,white,white,jail
4456,black,black,jail
4457,black,black,jail
4458,white,white,jail
4459,white,white,jail
4460,white,white,jail
4461,black,black,jail
4462,black,black,jail
4463,black,black,jail
4464,black,black,jail
4465,white,white,jail
4466,white,white,jail
4467,black,black,jail
4468,white,white,jail
4469,white,white,jail
4470,black,black,jail
4471,black,black,jail
4472,black,black,jail
4473,white,white,jail
4474,white,white,jail
4475,white,white,jail
4476,black,black,jail
4477,black,black,jail
4478,black,black,jail
4479,black,black,jail
4480,black,black,jail
4481,black,black,jail
4482,black,black,jail
4483,white,white,jail
4484,white,white,jail
4485,black,black,jail
4486,white,white,jail
4487,black,black,jail
4488,white,white,jail
4489,black,white,jail
4490,white,white,jail
4491,white,white,jail
4492,black,black,jail
4493,black,black,jail
4494,white,white,jail
4495,white,white,jail
4496,white,white,jail
4497,white,white,jail
4498,white,white,jail
4499,black,black,death
4500,black,black,jail
4501,white,white,death
4502,black,black,jail
4503,white,white,jail
4504,white,white,jail
4505,black,black,jail
4506,white,white,jail
4507,black,black,jail
4508,white,white,jail
4509,black,black,jail
4510,black,black,jail
4511,black,black,jail
4512,black,black,jail
4513,black,black,jail
4514,black,black,jail
4515,white,white,jail
4516,black,black,jail
4517,black,black,jail
4518,black,black,jail
4519,black,black,jail
4520,white,white,jail
4521,black,black,jail
4522,black,white,jail
4523,white,white,jail
4524,black,black,jail
4525,black,black,jail
4526,white,white,jail
4527,white,white,jail
4528,black,black,jail
4529,white,white,jail
4530,white,white,jail
4531,white,white,jail
4532,white,white,jail
4533,white,white,jail
4534,white,white,jail
4535,white,white,jail
4536,white,white,jail
4537,white,white,jail
4538,white,white,jail
4539,black,black,jail
4540,white,white,jail
4541,black,black,jail
4542,black,white,jail
4543,white,white,jail
4544,black,white,jail
4545,white,white,jail
4546,black,black,jail
4547,white,white,jail
4548,white,white,jail
4549,black,black,jail
4550,white,white,jail
4551,white,white,jail
4552,black,white,jail
4553,black,black,jail
4554,black,black,jail
4555,white,white,jail
4556,black,black,jail
4557,black,black,jail
4558,black,black,jail
4559,white,white,jail
4560,white,white,jail
4561,white,white,jail
4562,black,black,jail
4563,black,black,jail
4564,white,white,jail
4565,black,white,jail
4566,white,white,jail
4567,black,white,jail
4568,white,white,jail
4569,white,white,jail
4570,white,white,jail
4571,black,black,jail
4572,black,white,jail
4573,black,black,jail
4574,black,white,jail
4575,black,black,jail
4576,white,white,jail
4577,black,black,jail
4578,black,black,jail
4579,white,white,jail
4580,white,white,jail
4581,white,white,jail
4582,white,white,jail
4583,white,white,jail
4584,white,white,jail
4585,black,black,jail
4586,black,black,jail
4587,black,white,jail
4588,black,black,jail
4589,black,black,jail
4590,white,white,jail
4591,white,white,jail
4592,white,white,jail
4593,black,black,jail
4594,white,white,jail
4595,black,black,jail
4596,white,white,jail
4597,black,black,jail
4598,black,black,jail
4599,black,black,jail
4600,black,black,jail
4601,white,white,jail
4602,white,white,jail
4603,black,black,jail
4604,black,black,jail
4605,black,black,jail
4606,white,white,jail
4607,white,white,jail
4608,black,black,jail
4609,white,white,jail
4610,black,black,jail
4611,white,white,jail
4612,black,black,jail
4613,white,black,jail
4614,white,white,jail
4615,black,black,jail
4616,white,white,jail
4617,black,black,jail
4618,black,white,jail
4619,black,black,jail
4620,white,white,death
4621,black,black,jail
4622,black,black,jail
4623,black,white,jail
4624,black,black,jail
4625,white,white,jail
4626,black,black,jail
4627,black,black,jail
4628,black,black,jail
4629,white,white,jail
4630,white,white,jail
4631,black,black,jail
4632,white,white,jail
4633,white,white,jail
4634,white,white,jail
4635,black,black,jail
4636,white,white,jail
4637,black,black,jail
4638,white,white,jail
4639,black,black,jail
4640,white,white,jail
4641,black,black,jail
4642,white,white,jail
4643,black,black,jail
4644,white,white,jail
4645,black,black,jail
4646,black,black,jail
4647,black,black,jail
4648,black,black,jail
4649,black,white,jail
4650,black,white,jail
4651,white,white,jail
4652,black,black,jail
4653,white,white,jail
4654,black,black,jail
4655,white,white,jail
4656,black,black,jail
4657,black,black,jail
4658,white,white,jail
4659,black,black,jail
4660,black,white,jail
4661,white,white,jail
4662,white,white,jail
4663,white,white,jail
4664,white,white,jail
4665,black,black,jail
4666,white,white,jail
4667,black,black,jail
4668,white,white,jail
4669,black,black,jail
4670,black,black,jail
4671,black,black,jail
4672,black,black,jail
4673,black,black,jail
4674,black,black,jail
4675,black,black,jail
4676,black,black,jail
4677,black,black,jail
4678,black,black,jail
4679,white,white,jail
4680,black,black,jail
4681,black,black,jail
4682,black,black,jail
4683,black,black,jail
4684,black,black,jail
4685,white,white,jail
4686,white,white,jail
4687,black,black,jail
4688,black,black,jail
4689,black,black,jail
4690,white,white,jail
4691,black,black,jail
4692,black,black,jail
4693,black,black,jail
4694,white,white,jail
4695,white,white,jail
4696,black,black,jail
4697,black,black,jail
4698,black,black,jail
4699,black,white,jail
4700,black,black,jail
4701,white,white,jail
4702,white,white,jail
4703,black,black,jail
4704,black,black,jail
4705,black,black,jail
4706,black,black,jail
4707,black,black,jail
4708,black,black,jail
4709,white,white,jail
4710,black,black,jail
4711,black,white,jail
4712,white,white,jail
4713,white,white,jail
4714,white,white,jail
4715,white,white,jail
4716,black,black,jail
4717,white,white,jail
4718,white,white,jail
4719,white,white,jail
4720,white,white,jail
4721,black,black,jail
4722,black,black,jail
4723,black,black,jail
4724,black,black,jail
4725,white,white,death
4726,white,black,jail
4727,black,black,jail
4728,black,black,jail
4729,black,black,jail
4730,black,black,jail
4731,white,white,jail
4732,white,white,jail
4733,black,black,jail
4734,black,white,jail
4735,black,white,jail
4736,black,black,jail
4737,black,black,jail
4738,white,white,jail
4739,white,white,jail
4740,black,white,jail
4741,black,black,jail
4742,white,white,jail
4743,white,white,jail
4744,black,black,jail
4745,white,white,jail
4746,black,black,jail
4747,black,black,jail
4748,white,white,jail
4749,black,white,jail
4750,black,black,jail
4751,black,black,jail
4752,black,black,jail
4753,white,white,jail
4754,black,black,jail
4755,black,black,jail
4756,white,white,jail
4757,white,white,jail
4758,black,black,jail
4759,white,white,jail
4760,black,black,jail
4761,white,white,jail
4762,white,white,jail
4763,black,black,jail
4764,white,white,jail
4765,black,black,jail
4766,black,black,jail
4767,black,white,jail
4768,black,black,jail
4769,black,black,jail
4770,black,white,jail
4771,white,white,jail
4772,black,black,jail
4773,white,white,jail
4774,white,white,jail
4775,white,white,jail
4776,black,black,jail
4777,white,white,jail
4778,black,black,jail
4779,white,white,jail
4780,white,white,jail
4781,black,black,jail
4782,black,black,jail
4783,white,black,jail
4784,black,white,jail
4785,black,black,jail
4786,white,white,jail
4787,black,black,jail
4788,white,white,jail
4789,white,white,jail
4790,white,black,jail
4791,black,black,jail
4792,white,white,jail
4793,white,white,jail
4794,white,white,jail
4795,white,white,jail
4796,white,white,jail
4797,white,white,jail
4798,black,black,jail
4799,black,white,jail
4800,white,white,jail
4801,black,white,jail
4802,black,black,jail
4803,white,white,jail
4804,white,white,jail
4805,white,black,jail
4806,white,white,jail
4807,white,white,jail
4808,white,white,jail
4809,white,white,jail
4810,white,white,jail
4811,black,black,jail
4812,white,white,jail
4813,black,black,jail
4814,white,white,jail
4815,white,white,jail
4816,black,black,jail
4817,black,black,jail
4818,white,white,jail
4819,black,black,jail
4820,black,black,jail
4821,black,black,jail
4822,black,black,jail
4823,white,white,jail
4824,black,white,jail
4825,white,white,jail
4826,white,white,jail
4827,black,black,jail
4828,white,white,jail
4829,white,white,jail
4830,white,black,jail
4831,white,white,jail
4832,white,white,jail
4833,black,black,jail
4834,black,black,jail
4835,white,white,jail
4836,black,black,jail
4837,white,white,jail
4838,black,black,jail
4839,white,white,jail
4840,white,white,jail
4841,black,black,jail
4842,white,white,jail
4843,white,white,jail
4844,black,black,jail
4845,white,white,jail
4846,white,white,jail
4847,black,black,jail
4848,white,white,jail
4849,white,white,jail
4850,white,white,jail
4851,white,white,jail
4852,white,white,jail
4853,black,black,jail
4854,white,white,jail
4855,black,black,jail
4856,black,black,jail
4857,white,white,jail
4858,black,black,jail
4859,white,white,jail
4860,white,white,jail
4861,black,white,jail
4862,black,black,jail
4863,black,black,jail
4864,black,black,jail
4865,white,white,jail
4866,white,white,jail
4867,black,black,jail
4868,white,white,jail
4869,black,white,death
4870,white,white,jail
4871,white,white,jail
4872,white,white,jail
4873,black,black,jail
4874,white,white,jail
4875,white,white,jail
4876,black,black,jail
4877,white,white,jail
4878,white,white,jail
4879,black,black,jail
4880,white,white,jail
4881,black,black,jail
4882,white,white,jail
4883,black,black,jail
4884,white,black,jail
4885,black,white,jail
4886,black,black,jail
4887,black,black,jail
4888,white,white,jail
4889,black,black,jail
4890,white,white,jail
4891,white,white,jail
4892,black,black,jail
4893,white,white,jail
4894,black,black,jail
4895,white,white,jail
4896,white,white,jail
4897,black,white,jail
4898,black,black,jail
